<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
RPC,D,19981110,000000,4.4633,4.4633,4.4633,4.4633,2656,0
RPC,D,19981112,000000,4.5692,4.5692,4.5692,4.5692,887,0
RPC,D,19981113,000000,4.6749,4.6749,4.6749,4.6749,5042,0
RPC,D,19981116,000000,4.8795,4.8795,4.8795,4.8795,3486,0
RPC,D,19981117,000000,4.7384,4.7384,4.7384,4.7384,3124,0
RPC,D,19981118,000000,4.7031,4.7031,4.7031,4.7031,5693,0
RPC,D,19981119,000000,4.7384,4.7384,4.7384,4.7384,6488,0
RPC,D,19981120,000000,4.844,4.844,4.844,4.844,1906,0
RPC,D,19981123,000000,4.6043,4.6043,4.6043,4.6043,4057,0
RPC,D,19981124,000000,4.8088,4.8088,4.8088,4.8088,7053,0
RPC,D,19981125,000000,4.8088,4.8088,4.8088,4.8088,1535,0
RPC,D,19981126,000000,4.7031,4.7031,4.7031,4.7031,1133,0
RPC,D,19981127,000000,4.7735,4.7735,4.7735,4.7735,184,0
RPC,D,19981130,000000,4.7031,4.7031,4.7031,4.7031,1283,0
RPC,D,19981201,000000,4.6749,4.6749,4.6749,4.6749,815,0
RPC,D,19981202,000000,4.6043,4.6043,4.6043,4.6043,2001,0
RPC,D,19981203,000000,4.7384,4.7384,4.7384,4.7384,3315,0
RPC,D,19981204,000000,4.7384,4.7384,4.7384,4.7384,32895,0
RPC,D,19981207,000000,5.0204,5.0204,5.0204,5.0204,17066,0
RPC,D,19981208,000000,4.9498,4.9498,4.9498,4.9498,8956,0
RPC,D,19981209,000000,4.8795,4.8795,4.8795,4.8795,4884,0
RPC,D,19981210,000000,4.8088,4.8088,4.8088,4.8088,1004,0
RPC,D,19981211,000000,4.844,4.844,4.844,4.844,5436,0
RPC,D,19981214,000000,4.6749,4.6749,4.6749,4.6749,3332,0
RPC,D,19981215,000000,4.6043,4.6043,4.6043,4.6043,933,0
RPC,D,19981216,000000,4.6749,4.6749,4.6749,4.6749,1427,0
RPC,D,19981217,000000,4.5339,4.5339,4.5339,4.5339,3189,0
RPC,D,19981218,000000,4.4281,4.4281,4.4281,4.4281,6039,0
RPC,D,19981221,000000,4.3576,4.3576,4.3576,4.3576,11185,0
RPC,D,19981222,000000,4.2518,4.2518,4.2518,4.2518,4238,0
RPC,D,19981223,000000,4.3224,4.3224,4.3224,4.3224,4030,0
RPC,D,19981228,000000,4.6043,4.6043,4.6043,4.6043,8302,0
RPC,D,19981229,000000,4.5339,4.5339,4.5339,4.5339,3667,0
RPC,D,19981230,000000,4.3576,4.3576,4.3576,4.3576,1195,0
RPC,D,19981231,000000,3.9416,3.9416,3.9416,3.9416,7254,0
RPC,D,19990104,000000,4.2871,4.2871,4.2871,4.2871,5590,0
RPC,D,19990105,000000,4.5339,4.5339,4.5339,4.5339,2884,0
RPC,D,19990106,000000,4.5339,4.5339,4.5339,4.5339,7189,0
RPC,D,19990107,000000,4.6043,4.6043,4.6043,4.6043,10278,0
RPC,D,19990108,000000,4.6749,4.6749,4.6749,4.6749,19412,0
RPC,D,19990111,000000,4.9498,4.9498,4.9498,4.9498,9756,0
RPC,D,19990112,000000,5.0909,5.0909,5.0909,5.0909,21329,0
