<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
SUW,D,20190531,000000,10.996,10.996,10.136,10.614,1316,0
SUW,D,20190603,000000,10.996,10.996,10.614,10.614,131,0
SUW,D,20190604,000000,10.996,10.996,10.996,10.996,5,0
SUW,D,20190605,000000,11.474,11.474,11.474,11.474,5,0
SUW,D,20190606,000000,11.474,11.474,11.474,11.474,5,0
SUW,D,20190607,000000,11.474,11.474,11.474,11.474,5,0
SUW,D,20190610,000000,11.474,11.474,11.474,11.474,5,0
SUW,D,20190611,000000,11.474,11.474,11.474,11.474,5,0
SUW,D,20190612,000000,11.474,11.474,11.474,11.474,5,0
SUW,D,20190613,000000,11.474,11.474,11.474,11.474,5,0
SUW,D,20190614,000000,11.474,11.474,11.474,11.474,5,0
SUW,D,20190617,000000,11.474,11.474,11.474,11.474,5,0
SUW,D,20190618,000000,11.474,11.474,11.474,11.474,5,0
SUW,D,20190619,000000,11.474,11.474,11.474,11.474,5,0
SUW,D,20190621,000000,11.474,11.474,11.474,11.474,5,0
