<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
UCG,D,19950119,000000,58.709,58.898,57.18,57.755,1033285,0
UCG,D,19950120,000000,57.365,60.806,57.365,60.042,1909963,0
UCG,D,19950123,000000,62.525,62.713,60.227,60.612,1521859,0
UCG,D,19950124,000000,61.181,61.756,60.042,60.986,926258,0
UCG,D,19950125,000000,59.853,60.227,57.944,58.709,1273833,0
UCG,D,19950126,000000,58.324,60.806,58.324,60.426,1284455,0
UCG,D,19950127,000000,60.612,62.33,60.227,60.426,954588,0
UCG,D,19950130,000000,60.426,60.986,59.278,59.853,387842,0
UCG,D,19950131,000000,59.473,60.042,58.709,59.853,586026,0
UCG,D,19950201,000000,60.227,61.566,59.662,60.612,552318,0
UCG,D,19950202,000000,60.806,61.376,59.853,60.227,475983,0
UCG,D,19950203,000000,60.612,60.986,60.227,60.612,307573,0
UCG,D,19950206,000000,60.227,60.986,59.473,59.662,519265,0
UCG,D,19950207,000000,59.088,59.473,58.898,59.278,334984,0
UCG,D,19950208,000000,59.278,59.473,58.524,58.524,476638,0
UCG,D,19950209,000000,58.324,59.088,58.324,58.898,557565,0
UCG,D,19950210,000000,59.088,59.662,58.709,58.709,406469,0
UCG,D,19950213,000000,58.324,58.524,57.18,57.18,773061,0
UCG,D,19950214,000000,57.18,58.133,56.99,57.365,727811,0
UCG,D,19950215,000000,58.324,58.324,55.847,56.231,732270,0
UCG,D,19950216,000000,56.036,56.611,55.083,55.661,481098,0
UCG,D,19950217,000000,56.231,56.415,55.277,55.847,557696,0
UCG,D,19950220,000000,55.847,56.231,55.277,55.661,225597,0
UCG,D,19950221,000000,55.277,55.461,54.319,54.708,349413,0
UCG,D,19950222,000000,53.175,54.512,53.175,54.319,585108,0
UCG,D,19950223,000000,54.512,55.461,53.37,53.749,349542,0
UCG,D,19950224,000000,53.175,53.938,53.175,53.37,274650,0
UCG,D,19950227,000000,52.04,53.175,51.655,52.989,325935,0
UCG,D,19950228,000000,53.749,54.319,52.989,54.134,271896,0
UCG,D,19950301,000000,54.512,54.897,53.938,54.512,425222,0
UCG,D,19950302,000000,54.134,54.319,53.37,53.558,230581,0
UCG,D,19950303,000000,53.175,53.37,52.415,52.415,354659,0
UCG,D,19950306,000000,52.04,53.175,51.466,52.8,581304,0
UCG,D,19950307,000000,53.749,53.938,52.04,52.226,399515,0
UCG,D,19950308,000000,51.841,52.04,51.082,51.466,388630,0
UCG,D,19950309,000000,52.226,52.226,49.747,50.128,375251,0
UCG,D,19950310,000000,49.942,52.04,49.364,51.277,327247,0
UCG,D,19950313,000000,51.277,51.466,49.942,49.942,281996,0
UCG,D,19950314,000000,50.706,51.082,50.128,51.082,373809,0
UCG,D,19950315,000000,50.128,50.706,49.364,49.559,447521,0
UCG,D,19950316,000000,49.942,50.891,49.559,50.128,462342,0
UCG,D,19950317,000000,49.942,51.277,48.039,48.414,1190152,0
UCG,D,19950320,000000,48.799,48.983,48.039,48.224,283308,0
UCG,D,19950321,000000,48.6,49.747,48.224,49.559,283308,0
UCG,D,19950322,000000,50.128,50.318,48.414,48.414,319901,0
UCG,D,19950323,000000,48.039,48.039,46.886,47.65,321605,0
UCG,D,19950324,000000,48.414,48.6,47.081,48.224,415648,0
UCG,D,19950327,000000,48.799,49.559,48.799,49.364,261665,0
UCG,D,19950328,000000,49.559,49.942,48.6,49.183,228088,0
UCG,D,19950329,000000,48.224,49.747,47.845,49.183,271636,0
UCG,D,19950330,000000,49.559,50.706,49.364,50.318,423257,0
UCG,D,19950331,000000,50.318,50.318,49.183,49.364,237794,0
UCG,D,19950403,000000,48.799,49.747,48.6,49.364,181526,0
UCG,D,19950404,000000,49.747,50.508,49.747,50.128,170508,0
UCG,D,19950405,000000,49.942,50.318,49.364,50.128,168934,0
UCG,D,19950406,000000,49.942,51.841,49.747,51.655,435191,0
UCG,D,19950407,000000,51.655,52.226,51.466,51.466,292226,0
UCG,D,19950410,000000,52.04,52.415,51.277,52.04,138244,0
UCG,D,19950411,000000,51.655,52.415,51.466,52.226,290520,0
UCG,D,19950412,000000,52.04,53.37,52.04,53.175,549956,0
UCG,D,19950413,000000,54.512,55.277,54.134,54.897,435716,0
UCG,D,19950414,000000,54.897,56.036,54.897,56.036,270716,0
UCG,D,19950418,000000,55.083,55.661,54.512,55.277,368824,0
UCG,D,19950419,000000,55.083,55.847,55.083,55.277,320950,0
UCG,D,19950420,000000,55.661,56.036,55.083,56.036,376958,0
UCG,D,19950421,000000,55.847,56.801,55.661,55.847,404368,0
UCG,D,19950424,000000,55.461,56.231,55.277,55.461,156342,0
UCG,D,19950426,000000,56.036,57.365,55.847,57.365,469424,0
UCG,D,19950427,000000,57.18,59.088,57.18,58.133,726500,0
UCG,D,19950428,000000,58.133,59.853,57.944,59.278,593896,0
UCG,D,19950502,000000,59.853,59.853,58.133,59.662,506280,0
UCG,D,19950503,000000,59.088,59.473,58.709,59.088,342722,0
UCG,D,19950504,000000,59.088,59.853,59.088,59.088,347183,0
UCG,D,19950505,000000,59.662,60.426,59.088,59.473,442800,0
UCG,D,19950508,000000,60.042,60.227,58.524,58.524,343116,0
UCG,D,19950509,000000,58.709,59.853,58.524,59.662,350986,0
UCG,D,19950510,000000,61.376,61.95,60.426,61.566,1108832,0
UCG,D,19950511,000000,61.181,62.33,61.181,62.139,608062,0
UCG,D,19950512,000000,61.181,61.95,60.806,61.95,381153,0
UCG,D,19950515,000000,61.95,62.525,60.986,61.376,518741,0
UCG,D,19950516,000000,59.853,60.612,59.853,60.042,463522,0
UCG,D,19950517,000000,60.042,60.426,59.662,60.426,543138,0
UCG,D,19950518,000000,59.662,60.042,57.365,57.755,358069,0
UCG,D,19950519,000000,56.611,57.57,56.231,56.801,353479,0
UCG,D,19950522,000000,54.708,56.99,54.708,56.415,199234,0
UCG,D,19950523,000000,55.661,55.847,54.897,54.897,258781,0
UCG,D,19950524,000000,54.708,55.461,54.512,55.083,141129,0
UCG,D,19950525,000000,55.461,55.847,54.134,54.708,223630,0
UCG,D,19950526,000000,55.461,55.461,54.319,54.897,424962,0
UCG,D,19950529,000000,53.938,54.708,53.749,54.708,130111,0
UCG,D,19950530,000000,55.277,56.231,54.708,56.036,305736,0
UCG,D,19950531,000000,57.365,57.57,56.801,56.801,306130,0
UCG,D,19950601,000000,56.801,57.18,55.847,56.036,208153,0
UCG,D,19950602,000000,55.661,56.415,55.083,56.231,207759,0
UCG,D,19950605,000000,55.277,56.99,55.277,56.99,158311,0
UCG,D,19950606,000000,57.755,58.709,57.365,57.57,427192,0
UCG,D,19950607,000000,57.365,57.57,56.99,57.57,223105,0
UCG,D,19950608,000000,56.99,57.944,56.801,57.755,238319,0
