<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
IFI,D,20081104,000000,1.3218,1.3612,1.3218,1.3612,640,0
IFI,D,20081105,000000,1.3809,1.4936,1.2554,1.4869,37713,0
IFI,D,20081106,000000,1.4604,1.6058,1.4604,1.6058,38348,0
IFI,D,20081107,000000,1.5134,1.5528,1.5134,1.5528,2182,0
IFI,D,20081110,000000,1.5134,1.5134,1.4075,1.4604,10701,0
IFI,D,20081112,000000,1.3743,1.3743,1.3743,1.3743,529,0
IFI,D,20081113,000000,1.3411,1.3411,1.3084,1.3084,2,0
IFI,D,20081114,000000,1.4271,1.4271,1.3677,1.4271,4872,0
IFI,D,20081117,000000,1.3218,1.3218,1.3218,1.3218,77,0
IFI,D,20081118,000000,1.2554,1.2952,1.2489,1.2952,9792,0
IFI,D,20081119,000000,1.2291,1.2291,1.2291,1.2291,376,0
IFI,D,20081120,000000,1.1628,1.2092,1.1628,1.2092,11110,0
IFI,D,20081121,000000,1.2687,1.2687,1.2687,1.2687,152,0
IFI,D,20081124,000000,1.2687,1.2819,1.2687,1.2819,2014,0
IFI,D,20081125,000000,1.2819,1.6123,1.2819,1.6123,64622,0
IFI,D,20081126,000000,1.5395,1.6321,1.4538,1.6321,11486,0
IFI,D,20081127,000000,1.6454,1.7974,1.6454,1.6982,14068,0
IFI,D,20081128,000000,1.7179,1.7179,1.6123,1.6123,6441,0
IFI,D,20081201,000000,1.467,1.5195,1.467,1.5195,5462,0
IFI,D,20081202,000000,1.4869,1.5593,1.4207,1.5593,7273,0
IFI,D,20081203,000000,1.5528,1.5593,1.5528,1.5593,31935,0
IFI,D,20081204,000000,1.5925,1.5925,1.5925,1.5925,19,0
IFI,D,20081205,000000,1.5792,1.5792,1.5001,1.5001,271,0
IFI,D,20081208,000000,1.5661,1.5661,1.5661,1.5661,564,0
IFI,D,20081210,000000,1.5792,1.5792,1.5195,1.5195,5721,0
IFI,D,20081212,000000,1.4538,1.4538,1.4139,1.4139,3012,0
IFI,D,20081215,000000,1.4604,1.4604,1.4538,1.4538,6409,0
IFI,D,20081216,000000,1.4869,1.5195,1.4538,1.5195,765,0
IFI,D,20081217,000000,1.5265,1.5265,1.4604,1.5265,9947,0
IFI,D,20081218,000000,1.4604,1.5067,1.4538,1.5067,2062,0
IFI,D,20081223,000000,1.4207,1.4207,1.4207,1.4207,1087,0
IFI,D,20081229,000000,1.4207,1.4207,1.4207,1.4207,954,0
IFI,D,20081230,000000,1.4472,1.4869,1.4472,1.4869,3058,0
IFI,D,20081231,000000,1.4936,1.4936,1.4936,1.4936,5024,0
IFI,D,20090105,000000,1.5329,1.586,1.5134,1.5134,810,0
IFI,D,20090106,000000,1.5792,1.6849,1.5792,1.5792,16467,0
IFI,D,20090107,000000,1.6651,1.9757,1.6651,1.751,23857,0
IFI,D,20090108,000000,1.751,1.751,1.751,1.751,26,0
IFI,D,20090109,000000,1.6849,1.6849,1.6058,1.6454,6713,0
IFI,D,20090113,000000,1.4869,1.5661,1.4869,1.5661,4475,0
IFI,D,20090114,000000,1.6123,1.6123,1.5265,1.5792,1396,0
IFI,D,20090115,000000,1.5925,1.6189,1.5925,1.6189,961,0
IFI,D,20090116,000000,1.5395,1.5395,1.5395,1.5395,3027,0
IFI,D,20090119,000000,1.5792,1.5792,1.5792,1.5792,2909,0
IFI,D,20090120,000000,1.586,1.586,1.5067,1.5134,5763,0
IFI,D,20090121,000000,1.4207,1.5134,1.4207,1.5134,10595,0
IFI,D,20090122,000000,1.4207,1.4207,1.4207,1.4207,5282,0
IFI,D,20090123,000000,1.3411,1.5134,1.3347,1.467,5735,0
IFI,D,20090126,000000,1.4736,1.4736,1.4139,1.4139,6297,0
IFI,D,20090128,000000,1.4207,1.467,1.4139,1.4139,9898,0
IFI,D,20090129,000000,1.4075,1.4075,1.4075,1.4075,453,0
IFI,D,20090130,000000,1.4075,1.4139,1.3876,1.4139,1457,0
IFI,D,20090202,000000,1.3218,1.3218,1.3084,1.3148,3765,0
IFI,D,20090203,000000,1.3084,1.3876,1.3084,1.3084,7567,0
IFI,D,20090204,000000,1.2819,1.2819,1.2819,1.2819,2272,0
IFI,D,20090205,000000,1.2554,1.2819,1.2554,1.2819,760,0
